entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S1-754175313,Alpha Media Private Limited,"28-B, Chand Bihari Nagar Near Khatipura Bridge Khatipura, Jaipur, Rajasthan",India,alpha media private limited,28 b chand bihari nagar near khatipura bridge khatipura jaipur rajasthan,india,alpha media,28 b chand bihari nagar near khatipura bridge khatipura jaipur rajasthan,28,alpha limited media private,28 b bihari bridge chand jaipur khatipura khatipura nagar near rajasthan,27,72,4,11,a,0,0,0
S1-970518712,Trident Welfare Society,"9/2113, Gali No.-7 Kailash Nagar, New Delhi, East Delhi, Delhi",India,trident welfare society,9 2113 gali no 7 kailash nagar new delhi east delhi delhi,india,trident welfare society,9 2113 gali no 7 kailash nagar new delhi east delhi delhi,9 2113 7,society trident welfare,2113 7 9 delhi delhi delhi east gali kailash nagar new no,23,57,3,12,t,0,0,0
S1-366329737,Silver Constructions LLP,"101 Cts No, 917/18 F P No, Near British Library, Pune City, Pune, Maharashtra",India,silver constructions llp,101 cts no 917 18 f p no near british library pune city pune maharashtra,india,silver constructions,101 cts no 917 18 f p no near british library pune city pune maharashtra,101 917 18,constructions llp silver,101 18 917 british city cts f library maharashtra near no no p pune pune,24,72,3,15,s,0,0,0
S1-708796012,Board of Consumer Affairs,"122 Dayton Yellow Springs Road, Unit 4, Fairborn, OH",US,board of consumer affairs,122 dayton yellow springs road unit 4 fairborn oh,us,board of consumer affairs,122 dayton yellow springs road unit 4 fairborn oh,122 4,affairs board consumer of,122 4 dayton fairborn oh road springs unit yellow,25,49,4,9,b,0,0,0
S1-935703127,Hartman & Hoang LLC,"2694 -C Ih 45, New Waverly, TX",US,hartman and hoang llc,2694 c ih 45 new waverly tx,us,hartman and hoang,2694 c ih 45 new waverly tx,2694 45,and hartman hoang llc,2694 45 c ih new tx waverly,21,27,4,7,h,0,0,0
S1-981414798,Mendez Custom Morgan LLC,"37197 Sandy Ridge Drive, North Ridgeville, OH",US,mendez custom morgan llc,37197 sandy ridge drive north ridgeville oh,us,mendez custom morgan,37197 sandy ridge drive north ridgeville oh,37197,custom llc mendez morgan,37197 drive north oh ridge ridgeville sandy,24,43,4,7,m,0,0,0
S1-424529930,Griffin International Center,"536 College Avenue, City Of Waukesha, WI",US,griffin international center,536 college avenue city of waukesha wi,us,griffin international center,536 college avenue city of waukesha wi,536,center griffin international,536 avenue city college of waukesha wi,28,38,3,7,g,0,0,0
S1-912508322,Shiv Technologies LLP,"42, 16Th Cross, 8Th Main Road, Malleswaram, Bengaluru, Bangalore, Karnataka",India,shiv technologies llp,42 16th cross 8th main road malleswaram bengaluru bangalore karnataka,india,shiv technologies,42 16th cross 8th main road malleswaram bengaluru bangalore karnataka,42 16 8,llp shiv technologies,16th 42 8th bangalore bengaluru cross karnataka main malleswaram road,21,69,3,10,s,0,0,0
S1-846028981,Barbey Mclaughlin Oneim Group,"8610 Ep True Parkway, Unit Unit 5001, West Des Moines, IA",US,barbey mclaughlin oneim group,8610 ep true parkway unit unit 5001 west des moines ia,us,barbey mclaughlin oneim group,8610 ep true parkway unit unit 5001 west des moines ia,8610 5001,barbey group mclaughlin oneim,5001 8610 des ep ia moines parkway true unit unit west,29,54,4,11,b,0,0,0
S1-318218643,Velix Charles LLC,"1447 59 Street, Brooklyn, NY",US,velix charles llc,1447 59 street brooklyn ny,us,velix charles,1447 59 street brooklyn ny,1447 59,charles llc velix,1447 59 brooklyn ny street,17,26,3,5,v,0,0,0
S1-970972284,Gujarat Guru Agro Private Limited,"Bihar, Pakki Sarai Road, Muzaffarpur, Near Abbda High School Azad Market, 3Rd Floor, Mithanpura",India,gujarat guru agro private limited,bihar pakki sarai road muzaffarpur near abbda high school azad market 3rd floor mithanpura,india,gujarat guru agro,bihar pakki sarai road muzaffarpur near abbda high school azad market 3rd floor mithanpura,3,agro gujarat guru limited private,3rd abbda azad bihar floor high market mithanpura muzaffarpur near pakki road sarai school,33,90,5,14,g,0,0,0
S1-435587816,"Iraheta, Dacie, D.O.","77 Morrison Street, Struthers, OH",US,iraheta dacie d o,77 morrison street struthers oh,us,iraheta dacie d o,77 morrison street struthers oh,77,d dacie iraheta o,77 morrison oh street struthers,17,31,4,5,i,0,0,0
S1-544301808,Advanced Bright Intelligent,"142 Hughes Drive, Plymouth, NC",US,advanced bright intelligent,142 hughes drive plymouth nc,us,advanced bright intelligent,142 hughes drive plymouth nc,142,advanced bright intelligent,142 drive hughes nc plymouth,27,28,3,5,a,0,0,0
S1-20267366,Barbara Quinn Desert Better LLC,"57 Powers Street, Dedham, MA",US,barbara quinn desert better llc,57 powers street dedham ma,us,barbara quinn desert better,57 powers street dedham ma,57,barbara better desert llc quinn,57 dedham ma powers street,31,26,5,5,b,0,0,0
S1-379918793,Peridola Schwab Center,"207 Marley Neck Road, Fl 0, Glen Burnie, MD",US,peridola schwab center,207 marley neck road fl 0 glen burnie md,us,peridola schwab center,207 marley neck road fl 0 glen burnie md,207 0,center peridola schwab,0 207 burnie fl glen marley md neck road,22,40,3,9,p,0,0,0
S1-106221717,Aditya Sun Consultants Private Limited,"Sy.No.1009, Flat No.60206, Iind Floor, Maple Block Indufortune Fields, 13 Phase, Kphb Colony, Kukatpally, Hyderabad, Telangana",India,aditya sun consultants private limited,sy no 1009 flat no 60206 iind floor maple block indufortune fields 13 phase kphb colony kukatpally hyderabad telangana,india,aditya sun consultants,sy no 1009 flat no 60206 iind floor maple block indufortune fields 13 phase kphb colony kukatpally hyderabad telangana,1009 60206 13,aditya consultants limited private sun,1009 13 60206 block colony fields flat floor hyderabad iind indufortune kphb kukatpally maple no no phase sy telangana,38,118,5,19,a,0,0,0
S1-800482427,B+ Biotechnologies LLC,"328 Buckingham Street, Unit 414, Columbus, OH",US,b biotechnologies llc,328 buckingham street unit 414 columbus oh,us,b biotechnologies,328 buckingham street unit 414 columbus oh,328 414,b biotechnologies llc,328 414 buckingham columbus oh street unit,21,42,3,7,b,0,0,0
S1-846529766,"Pocius, Herrera & Lima Connecticut Inc","4831 Beaumont Street, Simi Valley, CA",US,pocius herrera and lima connecticut inc,4831 beaumont street simi valley ca,us,pocius herrera and lima connecticut,4831 beaumont street simi valley ca,4831,and connecticut herrera inc lima pocius,4831 beaumont ca simi street valley,39,35,6,6,p,0,0,0
S1-761874846,Murray & Cruz Inc,"NM, 140 Villa Del Rio Loop, Sunland Park",US,murray and cruz inc,nm 140 villa del rio loop sunland park,us,murray and cruz,nm 140 villa del rio loop sunland park,140,and cruz inc murray,140 del loop nm park rio sunland villa,19,38,4,8,m,0,0,0
S1-703200453,Vt Exporters,"C/O Safinara Khatun, Allpara, Ratua, Malda, West Bengal",India,vt exporters,c o safinara khatun allpara ratua malda west bengal,india,vt exporters,c o safinara khatun allpara ratua malda west bengal,,exporters vt,allpara bengal c khatun malda o ratua safinara west,12,51,2,9,v,0,0,0
S1-746273151,Pediatric Dental Physicians Inc,"53 Laroche Lane, Hebron, ME",US,pediatric dental physicians inc,53 laroche lane hebron me,us,pediatric dental physicians,53 laroche lane hebron me,53,dental inc pediatric physicians,53 hebron lane laroche me,31,25,4,5,p,0,0,0
S1-432962984,Gonzalez Safe Harbors LLC,"174 Stover Road, De Queen, AR",US,gonzalez safe harbors llc,174 stover road de queen ar,us,gonzalez safe harbors,174 stover road de queen ar,174,gonzalez harbors llc safe,174 ar de queen road stover,25,27,4,6,g,0,0,0
S1-500552277,U Q & Z Kimco,"105 Susan Court, Winchester, KY",US,u q and z kimco,105 susan court winchester ky,us,u q and z kimco,105 susan court winchester ky,105,and kimco q u z,105 court ky susan winchester,15,29,5,5,u,0,0,0
S1-446787657,"Mobley, Haislip & Barr Vision Center, LLC","Burnsville, WV, 1818 Main Street",US,mobley haislip and barr vision center llc,burnsville wv 1818 main street,us,mobley haislip and barr vision center,burnsville wv 1818 main street,1818,and barr center haislip llc mobley vision,1818 burnsville main street wv,41,30,7,5,m,0,0,0
S1-505869859,Invest Investments Pvt Ltd,"Ff-104, Meera Mana Arcade, Beside Krupa Petrol Pump, Ellisbridge, Ahmedabad, Gujarat",India,invest investments pvt ltd,ff 104 meera mana arcade beside krupa petrol pump ellisbridge ahmedabad gujarat,india,invest investments,ff 104 meera mana arcade beside krupa petrol pump ellisbridge ahmedabad gujarat,104,invest investments ltd pvt,104 ahmedabad arcade beside ellisbridge ff gujarat krupa mana meera petrol pump,26,79,4,12,i,0,0,0
S1-862092661,Beckman Family Office Inc,"7916 Glendale Estates Drive, Henrico County, VA",US,beckman family office inc,7916 glendale estates drive henrico county va,us,beckman family office,7916 glendale estates drive henrico county va,7916,beckman family inc office,7916 county drive estates glendale henrico va,25,45,4,7,b,0,0,0
S1-53323215,Raj Consulting Pvt Ltd,"701, Dlf Tower A, Jasola New Delhi, Delhi, New Delhi, Delhi",India,raj consulting pvt ltd,701 dlf tower a jasola new delhi delhi new delhi delhi,india,raj consulting,701 dlf tower a jasola new delhi delhi new delhi delhi,701,consulting ltd pvt raj,701 a delhi delhi delhi delhi dlf jasola new new tower,22,54,4,11,r,0,0,0
S1-814475089,Family Clinic Partners,"202 Kingsley Avenue, Greeneville, TN",US,family clinic partners,202 kingsley avenue greeneville tn,us,family clinic partners,202 kingsley avenue greeneville tn,202,clinic family partners,202 avenue greeneville kingsley tn,22,34,3,5,f,0,0,0
S1-451077707,Osprey (India) Development LLP,"39-D, A.B. Road Industrial Area No.1, Dewas, Madhya Pradesh",India,osprey india development llp,39 d a b road industrial area no 1 dewas madhya pradesh,india,osprey india development,39 d a b road industrial area no 1 dewas madhya pradesh,39 1,development india llp osprey,1 39 a area b d dewas industrial madhya no pradesh road,28,55,4,12,o,0,0,0
S1-448166395,Kerium Care,"NY, Smithtown, 3 Bette Lane",US,kerium care,ny smithtown 3 bette lane,us,kerium care,ny smithtown 3 bette lane,3,care kerium,3 bette lane ny smithtown,11,25,2,5,k,0,0,0
S1-940115232,Shriji Group,"A-1/106 Vbhdc Greenwoods, Palghar Devkhope, Palghar, Thane, Maharashtra",India,shriji group,a 1 106 vbhdc greenwoods palghar devkhope palghar thane maharashtra,india,shriji group,a 1 106 vbhdc greenwoods palghar devkhope palghar thane maharashtra,1 106,group shriji,1 106 a devkhope greenwoods maharashtra palghar palghar thane vbhdc,12,67,2,10,s,0,0,0
S1-472232440,Ramos and Benham Fusion,"Burrell, PA, 378 Devinney Hollow Road",US,ramos and benham fusion,burrell pa 378 devinney hollow road,us,ramos and benham fusion,burrell pa 378 devinney hollow road,378,and benham fusion ramos,378 burrell devinney hollow pa road,23,35,4,6,r,0,0,0
S1-800915873,"Adams, Williams and Alexander Carolina LLC","7333 Lynn Avenue, Fl 0, Saint Louis, MO",US,adams williams and alexander carolina llc,7333 lynn avenue fl 0 saint louis mo,us,adams williams and alexander carolina,7333 lynn avenue fl 0 saint louis mo,7333 0,adams alexander and carolina llc williams,0 7333 avenue fl louis lynn mo saint,41,36,6,8,a,0,0,0
S1-21084577,Harbor Alliance,"45 Goff Street, Corning, NY",US,harbor alliance,45 goff street corning ny,us,harbor alliance,45 goff street corning ny,45,alliance harbor,45 corning goff ny street,15,25,2,5,h,0,0,0
S1-978421811,Highland Learning Center,"1240 Indiana Avenue, Salt Lake City, UT",US,highland learning center,1240 indiana avenue salt lake city ut,us,highland learning center,1240 indiana avenue salt lake city ut,1240,center highland learning,1240 avenue city indiana lake salt ut,24,37,3,7,h,0,0,0
S1-19400879,Schwartz Montessori School,"W14698 Burton Road, Town Of Northfield, WI",US,schwartz montessori school,w14698 burton road town of northfield wi,us,schwartz montessori school,w14698 burton road town of northfield wi,14698,montessori school schwartz,burton northfield of road town w14698 wi,26,40,3,7,s,0,0,0
S1-332410345,Jawan Investment Pvt Ltd,"C 87 88 Cst Rd Kismat Nagar Kurla W Nr Masjid Mumbai, Mumbai, Mumbai City, Maharashtra",India,jawan investment pvt ltd,c 87 88 cst rd kismat nagar kurla w nr masjid mumbai mumbai mumbai city maharashtra,india,jawan investment,c 87 88 cst road kismat nagar kurla w nr masjid mumbai mumbai mumbai city maharashtra,87 88,investment jawan ltd pvt,87 88 c city cst kismat kurla maharashtra masjid mumbai mumbai mumbai nagar nr road w,24,85,4,16,j,0,0,0
S1-617455147,Medyne Adr LLC,"1732 Sanford Street, Arlington, TX",US,medyne adr llc,1732 sanford street arlington tx,us,medyne adr,1732 sanford street arlington tx,1732,adr llc medyne,1732 arlington sanford street tx,14,32,3,5,m,0,0,0
S1-477458226,Durgesh Consulting Private Limited,"Flat No 507, Fortview Green Ear Aprts Near Kendriya Vihar, Hydershakote, Bandl, Guda, Hyderabad, Telangana",India,durgesh consulting private limited,flat no 507 fortview green ear aprts near kendriya vihar hydershakote bandl guda hyderabad telangana,india,durgesh consulting,flat no 507 fortview green ear aprts near kendriya vihar hydershakote bandl guda hyderabad telangana,507,consulting durgesh limited private,507 aprts bandl ear flat fortview green guda hyderabad hydershakote kendriya near no telangana vihar,34,100,4,15,d,0,0,0
S1-173971969,Hotel It Pvt Ltd,"Kailash Bihari Singh, Cou, Po-Bhagwan, Chapra, Saran, Bihar",India,hotel it pvt ltd,kailash bihari singh cou po bhagwan chapra saran bihar,india,hotel it,kailash bihari singh cou po bhagwan chapra saran bihar,,hotel it ltd pvt,bhagwan bihar bihari chapra cou kailash po saran singh,16,54,4,9,h,0,0,0
S1-907635568,Ridge Bridge,"3314 Dungarvan Drive, City Of El Paso, TX",US,ridge bridge,3314 dungarvan drive city of el paso tx,us,ridge bridge,3314 dungarvan drive city of el paso tx,3314,bridge ridge,3314 city drive dungarvan el of paso tx,12,39,2,8,r,0,0,0
S1-374959431,Mountain Star Pantages Inc,"135 Ballentrae Court, Unit 417, Pittsboro, NC",US,mountain star pantages inc,135 ballentrae court unit 417 pittsboro nc,us,mountain star pantages,135 ballentrae court unit 417 pittsboro nc,135 417,inc mountain pantages star,135 417 ballentrae court nc pittsboro unit,26,42,4,7,m,0,0,0
S1-596450212,Bally Jagachha Management Private Limited,"Ideal Grand Bl-A, G T Road(South) Howrah, Bally Jagachha, Howrah, West Bengal",India,bally jagachha management private limited,ideal grand bl a g t road south howrah bally jagachha howrah west bengal,india,bally jagachha management,ideal grand bl a g t road south howrah bally jagachha howrah west bengal,,bally jagachha limited management private,a bally bengal bl g grand howrah howrah ideal jagachha road south t west,41,72,5,14,b,0,0,0
S1-464797359,Frontier Wellness LLC,"41 Nashua Avenue, Gloucester, MA",US,frontier wellness llc,41 nashua avenue gloucester ma,us,frontier wellness,41 nashua avenue gloucester ma,41,frontier llc wellness,41 avenue gloucester ma nashua,21,30,3,5,f,0,0,0
S1-804300777,Swastik Hospitality Private Limited,"S No 268 Swami Samarth Nagar Ph-I Flat- 15 Building-D/Ii Chichwad, Pune, Maharashtra",India,swastik hospitality private limited,s no 268 swami samarth nagar ph i flat 15 building d ii chichwad pune maharashtra,india,swastik hospitality,s no 268 swami samarth nagar ph i flat 15 building d ii chichwad pune maharashtra,268 15,hospitality limited private swastik,15 268 building chichwad d flat i ii maharashtra nagar no ph pune s samarth swami,35,81,4,16,s,0,0,0
S1-305440895,No Nursing Home,"32, Vill. Bania Bigha, Tola Bania Bigha Panch-Amara, Panchyat, Block Arwal, Arwal, Bihar",India,no nursing home,32 vill bania bigha tola bania bigha panch amara panchyat block arwal arwal bihar,india,no nursing home,32 vill bania bigha tola bania bigha panch amara panchyat block arwal arwal bihar,32,home no nursing,32 amara arwal arwal bania bania bigha bigha bihar block panch panchyat tola vill,15,81,3,14,n,0,0,0
S1-145606139,Williamson Quality Braves LP,"1420 Ardsley Place, Homewood, AL",US,williamson quality braves lp,1420 ardsley place homewood al,us,williamson quality braves,1420 ardsley place homewood al,1420,braves lp quality williamson,1420 al ardsley homewood place,28,30,4,5,w,0,0,0
S1-368348061,Naon Enterprises Inc,"31481 Oak Ridge Drive, Muscoda, WI",US,naon enterprises inc,31481 oak ridge drive muscoda wi,us,naon enterprises,31481 oak ridge drive muscoda wi,31481,enterprises inc naon,31481 drive muscoda oak ridge wi,20,32,3,6,n,0,0,0
S1-46716098,"Knox and Nicholas, Inc","WI, Town Of Townsend, 17160 Presbyterian Road",US,knox and nicholas inc,wi town of townsend 17160 presbyterian road,us,knox and nicholas,wi town of townsend 17160 presbyterian road,17160,and inc knox nicholas,17160 of presbyterian road town townsend wi,21,43,4,7,k,0,0,0
S1-557464657,Doiron & Alvarez Token LLC,"17607 Lake Melford Avenue, Bowie, MD",US,doiron and alvarez token llc,17607 lake melford avenue bowie md,us,doiron and alvarez token,17607 lake melford avenue bowie md,17607,alvarez and doiron llc token,17607 avenue bowie lake md melford,28,34,5,6,d,0,0,0
